time,delta_seg_1,delta_seg_2,delta_seg_3
2016-07-05 02:00:00,0.005199905878978228,-0.0584135819972007,-0.07518401636165573
2016-07-05 03:00:00,-0.0016124493115153848,-0.04382682800630888,-0.07483703063953473
2016-07-05 04:00:00,-0.00480839425366919,-0.05289499348326476,-0.08091760322861452
2016-07-05 05:00:00,0.002555699261356681,-0.05804115163633361,-0.07660935223321175
2016-07-05 06:00:00,0.0008832751718963472,-0.05077786473320578,-0.07650931057142463
2016-07-05 07:00:00,-0.0055535521085251505,-0.04899548368709161,-0.08042446520501412
2016-07-05 08:00:00,-0.0056035119511768094,-0.05789773006541743,-0.07921856606780098
2016-07-05 09:00:00,-0.0025054769165234747,-0.04598738118854584,-0.07950594216509943
2016-07-05 10:00:00,-0.0021514962240792856,-0.05570152695699182,-0.08195037829885621
2016-07-05 11:00:00,-0.00039957310750027286,-0.04967401161274787,-0.07569170608925824
2016-07-05 12:00:00,-0.0010428777303596037,-0.05454062497842649,-0.07874836424148679
2016-07-05 13:00:00,0.012645824367981007,-0.054085792172982816,-0.07704632032849235
2016-07-05 14:00:00,-0.0007676377118228661,-0.05420118657000339,-0.07248614642245899
2016-07-05 15:00:00,-0.004541056576351621,-0.055053285585319855,-0.08109675217220869
2016-07-05 16:00:00,-0.00023619187576784384,-0.04381179592126516,-0.07284412489028091
2016-07-05 17:00:00,-0.0015482734964474831,-0.04113007839566263,-0.07710987520278778
2016-07-05 18:00:00,0.007702325162016077,-0.04790978585473693,-0.07592445597282871
2016-07-05 19:00:00,0.012092702396705013,-0.05641595207183647,-0.0703433514642845
2016-07-05 20:00:00,0.007143240139027673,-0.04399044371274885,-0.07469225528874368
2016-07-05 21:00:00,0.007372861747457327,-0.04996024433838819,-0.07607585958907381
2016-07-05 22:00:00,0.005633650703547932,-0.04746341486567762,-0.08039245082549473
2016-07-05 23:00:00,0.0016118818747734576,-0.05342144081423594,-0.07103138168630929
2016-07-06 00:00:00,0.0023740171379316166,-0.054879549370920544,-0.07049070686387504
2016-07-06 01:00:00,-0.0029653697136207136,-0.052425609449967436,-0.07770208988210503
2016-07-06 02:00:00,-0.006615979528531879,-0.05270256943402696,-0.07754696327565014
2016-07-06 03:00:00,0.005555654411712574,-0.04580463442244864,-0.07792176066311796
2016-07-06 04:00:00,-0.004178788107622955,-0.04838461794542459,-0.07123999380271862
2016-07-06 05:00:00,-0.00398810729631649,-0.05247042386899403,-0.07975668376317058
2016-07-06 06:00:00,0.0009365143815405208,-0.048792461237241014,-0.08036225766552851
2016-07-06 07:00:00,-0.013987429342176783,-0.049556596192978475,-0.08318259464500954
2016-07-06 08:00:00,-0.010603935713426216,-0.05357508190843885,-0.07502526229213458
2016-07-06 09:00:00,-0.0014667607781865266,-0.045259725154424335,-0.0860311100668969
2016-07-06 10:00:00,-0.0003889921462694179,-0.05053202747174512,-0.06973889479315143
2016-07-06 11:00:00,-0.004578173069545333,-0.05677882181687288,-0.07979819984036629
2016-07-06 12:00:00,-0.0013916246774532404,-0.04552792231603642,-0.07113588636851176
2016-07-06 13:00:00,-0.003924927655605925,-0.06001899977506475,-0.08240764316727234
2016-07-06 14:00:00,-0.0001566088289038925,-0.051826850289482085,-0.07749566645830042
2016-07-06 15:00:00,0.004580321213757177,-0.05236071473485093,-0.08260486444654491
2016-07-06 16:00:00,0.001497555533414463,-0.057016710588221,-0.06678399082542763
2016-07-06 17:00:00,0.0037964725559938017,-0.04907314227230153,-0.08095728691459014
2016-07-06 18:00:00,0.006576205820409076,-0.041785564074410364,-0.07467185573774215
2016-07-06 19:00:00,0.010919462511930211,-0.04282559378708173,-0.08052879213582564
2016-07-06 20:00:00,0.005746285288153574,-0.05766024935885539,-0.07286360840588302
2016-07-06 21:00:00,0.009888661451343816,-0.04404219202209991,-0.08357445173364508
2016-07-06 22:00:00,0.00883566409936587,-0.05890671828309402,-0.07293220728706562
2016-07-06 23:00:00,0.012389355683217085,-0.05385211321907468,-0.07404216428653354
2016-07-07 00:00:00,0.0015513347062103833,-0.050688408720599654,-0.07798148164913543
2016-07-07 01:00:00,0.0016740498240823687,-0.05361861736040652,-0.08272286622332137
2016-07-07 02:00:00,-0.00020615360262032922,-0.06181331269749102,-0.07519827891404307
2016-07-07 03:00:00,-0.004324573052870262,-0.056241311079126555,-0.0728031413751139
2016-07-07 04:00:00,-0.006885582228575382,-0.05088185892935704,-0.08071394486929295
2016-07-07 05:00:00,0.004861593435173228,-0.055426613386260204,-0.08136807901936294
2016-07-07 06:00:00,-0.009358279955106963,-0.05566544786326777,-0.07694435912761788
2016-07-07 07:00:00,-0.015690256134473057,-0.051859068160879374,-0.07800226261573728
2016-07-07 08:00:00,-0.002241808074518903,-0.05053885407296188,-0.07772149770040782
2016-07-07 09:00:00,0.0067973410770536535,-0.055712445036254055,-0.08073613145568692
2016-07-07 10:00:00,0.004012460754734715,-0.05355418505740739,-0.07726077593669722
2016-07-07 11:00:00,-0.007578494703811556,-0.05413548875712937,-0.07091265880795605
2016-07-07 12:00:00,0.0003105011686692638,-0.04996423717266418,-0.07457654474028097
2016-07-07 13:00:00,0.00044409471902473463,-0.05692068383434512,-0.06830588216519717
2016-07-07 14:00:00,0.0037376336996644,-0.052425018038675386,-0.07832916610546747
2016-07-07 15:00:00,-0.004968355943096858,-0.04281085964360554,-0.08376481006055092
2016-07-07 16:00:00,-0.0034617624626022137,-0.04625407231814327,-0.07587007308585658
2016-07-07 17:00:00,-0.009984228379156357,-0.04560093460791448,-0.07499565621905468
2016-07-07 18:00:00,0.01228479441213648,-0.05364757965596789,-0.08080413299675426
2016-07-07 19:00:00,-0.0018144569054959758,-0.05237683166619478,-0.07280882778181152
2016-07-07 20:00:00,0.004291179314962923,-0.05266877761404887,-0.07367240027291388
2016-07-07 21:00:00,0.004576005080660472,-0.054319941826134865,-0.08507753284014596
2016-07-07 22:00:00,-0.0008445758320788643,-0.053345707065112546,-0.07232494299524972
2016-07-07 23:00:00,-0.004948172517137972,-0.054841370790323474,-0.07410561397637239
2016-07-08 00:00:00,0.002440573585832828,-0.057319947231313395,-0.0820019624077547
2016-07-08 01:00:00,-0.00132827269513347,-0.051823543277266904,-0.0664325861719921
2016-07-08 02:00:00,0.011601098570862778,-0.06734224870096239,-0.07251522244638586
2016-07-08 03:00:00,0.0009005892044096075,-0.0529635653162408,-0.0846644787285532
2016-07-08 04:00:00,0.0008306690702777342,-0.04757994823232514,-0.08599045563357355
2016-07-08 05:00:00,-0.01068796637704339,-0.04942985269026601,-0.08349985730009868
2016-07-08 06:00:00,0.007962107191969103,-0.0588675653150601,-0.08259551818526645
2016-07-08 07:00:00,0.0004728000827336487,-0.054137105028217225,-0.08240974921937838
2016-07-08 08:00:00,0.003537756198323194,-0.049489438946422215,-0.08996755180526994
2016-07-08 09:00:00,-0.001487467328519343,-0.061163281657116375,-0.08428456401498052
2016-07-08 10:00:00,0.0060119392364228474,-0.059147883326257644,-0.07352426273776425
2016-07-08 11:00:00,-0.003670638032233775,-0.06035723308576735,-0.07578693617382626
2016-07-08 12:00:00,-0.0013808379951167904,-0.04489240375973713,-0.07956200308451822
2016-07-08 13:00:00,-0.0050857834608737384,-0.045331900937577,-0.07513997054485311
2016-07-08 14:00:00,-0.008494945236143692,-0.05543173714308869,-0.0797030478437597
2016-07-08 15:00:00,-0.010152567644878707,-0.05594154404092211,-0.07644636017170614
2016-07-08 16:00:00,0.010254322385895298,-0.04361833684033434,-0.07590188504106243
2016-07-08 17:00:00,0.004719254780522375,-0.04601773825972466,-0.06881781460105962
2016-07-08 18:00:00,-0.0009523021133853726,-0.05819434946513291,-0.07819669205832369
2016-07-08 19:00:00,-0.002101182754354336,-0.05127761421682886,-0.07749620390695966
2016-07-08 20:00:00,0.005170609275877203,-0.05528835218306938,-0.08242511571905597
2016-07-08 21:00:00,0.004285385670385944,-0.052884746232211066,-0.07735111329513777
2016-07-08 22:00:00,-0.002587391136283923,-0.04118955456018847,-0.07936588455125237
2016-07-08 23:00:00,-0.0007156722485656131,-0.045771946784256445,-0.079369698778475
2016-07-09 00:00:00,-0.00677463918486787,-0.04491735392493934,-0.08488344184176744
2016-07-09 01:00:00,-0.009829150372110407,-0.04883608736114897,-0.08461212189087308
2016-07-09 02:00:00,-0.005149361961778731,-0.055668871214088034,-0.07095363246235042
2016-07-09 03:00:00,-0.006256886948873497,-0.05172148649941066,-0.07225101375412546
2016-07-09 04:00:00,-0.010114393510833097,-0.056672199484658736,-0.07833848446064096
2016-07-09 05:00:00,-0.0011824162210549716,-0.06248370760248234,-0.08101133546311534
2016-07-09 06:00:00,-0.0012458281133015392,-0.049908773657462824,-0.07946459072498513
2016-07-09 07:00:00,-0.0019779486088371545,-0.06172604324265685,-0.0831717046305206
2016-07-09 08:00:00,-0.0029285587368371724,-0.052573070988046866,-0.07298717583883518
2016-07-09 09:00:00,-0.01035743121606092,-0.048736033721291205,-0.08321237047430663
2016-07-09 10:00:00,-0.009211081505510421,-0.04626542673518996,-0.0761373376293325
2016-07-09 11:00:00,0.009428782672964209,-0.056952656020308634,-0.07467750933199091
2016-07-09 12:00:00,0.0025255934384991185,-0.0481959907830497,-0.08441412497435163
2016-07-09 13:00:00,0.0007922635566739444,-0.04324831050334221,-0.06870259530605305
2016-07-09 14:00:00,0.013467482131052089,-0.045259815356128774,-0.07236482498573382
2016-07-09 15:00:00,-0.0031519683821178424,-0.047974694624139946,-0.07518629011897082
2016-07-09 16:00:00,0.0006999868025499012,-0.04257749549556522,-0.07001955173735652
2016-07-09 17:00:00,0.0006973336623201654,-0.05564301234787672,-0.07356734689781186
2016-07-09 18:00:00,-0.004678100168624244,-0.04176257326828392,-0.07397482556545565
2016-07-09 19:00:00,-0.008706013528511525,-0.04172111735054129,-0.06607661423639666
2016-07-09 20:00:00,0.005530412667714035,-0.041147591773592396,-0.07449397491093623
2016-07-09 21:00:00,0.013545374395669718,-0.04788746909910824,-0.07491037609457452
2016-07-09 22:00:00,0.005340865611918488,-0.05672445206272092,-0.07786725832780006
2016-07-09 23:00:00,-0.007373854637795718,-0.05936559305118705,-0.07205191872486394
2016-07-10 00:00:00,-0.006945175467322984,-0.050274722861935905,-0.0720422792915133
2016-07-10 01:00:00,0.010023597972251164,-0.05698471253080073,-0.07704327011907608
2016-07-10 02:00:00,-0.0040292590201895795,-0.043655496152969375,-0.0800384984786725
2016-07-10 03:00:00,-0.010063245506806595,-0.05321496863285835,-0.0767528753416884
2016-07-10 04:00:00,0.007143161408949883,-0.05682710627536969,-0.08149851204673764
2016-07-10 05:00:00,0.005073703530838136,-0.05183194816485359,-0.08456043749118436
2016-07-10 06:00:00,0.0020901321225275105,-0.050029529472176204,-0.07179792334035429
2016-07-10 07:00:00,-0.002571964967859608,-0.05519128723806288,-0.08240479131871592
2016-07-10 08:00:00,-0.0020056425194882044,-0.050840505058043384,-0.08227435382188664
2016-07-10 09:00:00,0.001316401313241844,-0.052929197733859734,-0.07847387954040319
2016-07-10 10:00:00,0.004592520670138045,-0.057998801298259295,-0.07798137643624281
2016-07-10 11:00:00,0.012188002234006179,-0.04945888321138303,-0.07586296423479122
2016-07-10 12:00:00,0.0008731329673363764,-0.04447629731255198,-0.07372130671105248
2016-07-10 13:00:00,0.004067863550111461,-0.04998430196947257,-0.08153792630640655
2016-07-10 14:00:00,0.007273459236370128,-0.04095062941831218,-0.07289185770107875
2016-07-10 15:00:00,0.008775083596805455,-0.05297446917446247,-0.07725259069231938
2016-07-10 16:00:00,0.004572501398693918,-0.05054556401693289,-0.07052498228089954
2016-07-10 17:00:00,0.007698899134574999,-0.0505657388137255,-0.08007016666109779
2016-07-10 18:00:00,0.003193925164937106,-0.041533888805087016,-0.07521007119424383
2016-07-10 19:00:00,0.0056672420230019505,-0.044972299805671634,-0.07448275554785155
2016-07-10 20:00:00,0.013638652042809118,-0.057142556732264316,-0.06918053473623365
2016-07-10 21:00:00,0.0045270083836466135,-0.048951120275336546,-0.07511810156022303
2016-07-10 22:00:00,-0.0013651663718982077,-0.05070483278257487,-0.07979187745879679
2016-07-10 23:00:00,-0.0038356634696651293,-0.04823894238159987,-0.08094461962061605
2016-07-11 00:00:00,0.0010103759758977038,-0.053313155151846314,-0.08125062281416073
2016-07-11 01:00:00,0.0008072249759829564,-0.03807971661891185,-0.07697984510248257
2016-07-11 02:00:00,0.005262917789616406,-0.04999079095474901,-0.078277212910979
2016-07-11 03:00:00,0.003878418788273441,-0.05530395704700619,-0.07852419560987467
2016-07-11 04:00:00,0.00700842788717515,-0.04857936040708877,-0.07502278835830156
2016-07-11 05:00:00,-0.006075247811677897,-0.056087429161139735,-0.07807565265601757
2016-07-11 06:00:00,-0.0064227193478314515,-0.055851776929678576,-0.0802805405005772
2016-07-11 07:00:00,-0.014724691871776385,-0.04566019895840712,-0.0760725125161077
2016-07-11 08:00:00,-0.006733430644548011,-0.04338717625128852,-0.07469078298732279
2016-07-11 09:00:00,0.002310314878186226,-0.05366461604364381,-0.08546707039327839
2016-07-11 10:00:00,0.004176728324163603,-0.04725094591638379,-0.07267346047783663
2016-07-11 11:00:00,-0.0012672431306154364,-0.04953084010160147,-0.08042824085544398
2016-07-11 12:00:00,-0.0011195301997417584,-0.04789710645058187,-0.07536663527800824
2016-07-11 13:00:00,-0.0013070498874577785,-0.04404566469367699,-0.06971109975595635
2016-07-11 14:00:00,-0.009192404699209122,-0.051969442246740605,-0.07401178816735887
2016-07-11 15:00:00,0.009489005343340962,-0.06023620712727762,-0.0698549341644682
2016-07-11 16:00:00,-0.0014470428171871053,-0.06085987102600854,-0.06661045321770775
2016-07-11 17:00:00,0.0077235002301603295,-0.05609404667143392,-0.07903184308478262
2016-07-11 18:00:00,0.0011935397294411398,-0.043100922259597385,-0.06642420557730544
2016-07-11 19:00:00,0.00837140113621726,-0.03933315217185729,-0.07253947425580642
2016-07-11 20:00:00,0.007340351755746655,-0.04724077810357674,-0.07275319685894255
2016-07-11 21:00:00,-0.0024455662339257778,-0.04356169326049253,-0.08041674642304242
2016-07-11 22:00:00,0.010783279153508962,-0.05102851228570082,-0.08233067115840809
2016-07-11 23:00:00,0.00644637431158368,-0.05088048278282875,-0.0799849674316151
2016-07-12 00:00:00,-0.0014558072183911142,-0.057832605389942504,-0.07729466070384661
2016-07-12 01:00:00,0.005521004490683268,-0.04024954581935547,-0.07516254894463781
2016-07-12 02:00:00,-0.006600097495837898,-0.058926380647975396,-0.0805503202907063
2016-07-12 03:00:00,-0.00039177402424728225,-0.04127953674531615,-0.0805481804168654
2016-07-12 04:00:00,-0.0003527149885395042,-0.054381942738675915,-0.08269488658859336
2016-07-12 05:00:00,-0.004545392868447906,-0.05782512107337656,-0.07700102415372634
2016-07-12 06:00:00,-0.009010992344508972,-0.05746439847399687,-0.07729469025460467
2016-07-12 07:00:00,0.001494440410315434,-0.055646061545183145,-0.0819606650382737
2016-07-12 08:00:00,0.0032879762572968207,-0.06904832014002804,-0.0741122350078629
2016-07-12 09:00:00,-0.013196547691948668,-0.06735619655763092,-0.07632985795137825
2016-07-12 10:00:00,0.002836141177598561,-0.05044364868190476,-0.06769070658116061
2016-07-12 11:00:00,-0.003684593334460806,-0.05577740513616769,-0.0810474169869817
2016-07-12 12:00:00,0.0029986890701745317,-0.05542502627194179,-0.07732955328130597
2016-07-12 13:00:00,-0.0025010588833764835,-0.05005996853668626,-0.07549779354349762
2016-07-12 14:00:00,0.011275241113112289,-0.0518410726230224,-0.07730668795084406
2016-07-12 15:00:00,-0.004505560573400791,-0.05045181199883919,-0.08126305234324138
2016-07-12 16:00:00,0.004734501209112674,-0.04815202385852724,-0.08201798109385894
2016-07-12 17:00:00,0.005891001129132656,-0.043790426259207704,-0.0707968487545354
2016-07-12 18:00:00,0.012125084414865483,-0.05207081042296391,-0.07537865339848782
2016-07-12 19:00:00,-0.003626213386189847,-0.055621668336251484,-0.07490229039987528
2016-07-12 20:00:00,0.0034603620867306173,-0.04864961677852653,-0.07424668922867139
2016-07-12 21:00:00,0.01667074968738924,-0.04992161701353248,-0.08533807783860414
2016-07-12 22:00:00,-0.010498152728420362,-0.04740097142792976,-0.07945879242771192
2016-07-12 23:00:00,-0.002810775816813993,-0.05056686382532738,-0.08074940882933124
2016-07-13 00:00:00,-0.0007397967256527194,-0.053648684169085414,-0.07543511964381067
2016-07-13 01:00:00,-0.0019173692202125725,-0.04922355908911058,-0.07264239275097295
2016-07-13 02:00:00,0.004838227461251066,-0.05108786687335909,-0.0843394903714002
2016-07-13 03:00:00,-0.0020344691198599385,-0.04385298846528474,-0.08093215257926778
2016-07-13 04:00:00,-0.0004916024693468746,-0.04075535734292213,-0.07875571311190077
2016-07-13 05:00:00,0.0009578575757598351,-0.049997295341746906,-0.06930039642840369
2016-07-13 06:00:00,-0.004920543456722215,-0.06333151001745918,-0.07943642675469065
2016-07-13 07:00:00,0.0043904782974699685,-0.045967849443886544,-0.07039596366722745
2016-07-13 08:00:00,-0.003717503336697292,-0.05354344998313665,-0.08558179281988709
2016-07-13 09:00:00,-7.401220058345093e-05,-0.05078090711275818,-0.07727309495573342
2016-07-13 10:00:00,0.01397392372443318,-0.046407360011318066,-0.07227507313154491
2016-07-13 11:00:00,-0.014429633987994128,-0.04574321771709133,-0.07560822287763092
2016-07-13 12:00:00,-0.002058460356047953,-0.05294510366258054,-0.0856952004782281
2016-07-13 13:00:00,0.0005087265078784764,-0.044512586402156384,-0.07105465266490041
2016-07-13 14:00:00,-0.0011264887830485515,-0.04397925750919973,-0.07901117690126214
2016-07-13 15:00:00,0.013111728878410167,-0.04314283631411042,-0.0696100814517494
2016-07-13 16:00:00,0.004547794107504943,-0.05401355813266062,-0.07293035958602301
2016-07-13 17:00:00,0.0019200945720430074,-0.04866700115646927,-0.07047705367646673
2016-07-13 18:00:00,-0.009125437075577114,-0.042964478266819706,-0.0771290146593877
2016-07-13 19:00:00,0.004837345161488704,-0.05172844107697605,-0.07489288507207448
2016-07-13 20:00:00,0.001367396813476196,-0.04956315658476729,-0.08058524446586146
2016-07-13 21:00:00,-0.0016701473085360963,-0.048871255731644636,-0.07849336779182003
2016-07-13 22:00:00,0.0008383828824838346,-0.04923846276013499,-0.07567069669379611
2016-07-13 23:00:00,0.004247080559490746,-0.04475542921929221,-0.07797522915593336
2016-07-14 00:00:00,0.0006104154780279814,-0.056478974181312425,-0.07233246261815607
2016-07-14 01:00:00,-0.005230204251456816,-0.04867276967401035,-0.07354923945695901
2016-07-14 02:00:00,0.0010277868180936789,-0.050513158058590024,-0.07797066796809282
2016-07-14 03:00:00,-0.0074502034082823965,-0.053978609263488964,-0.07830256383948908
2016-07-14 04:00:00,-0.005726285042691903,-0.04815034478859204,-0.08161631298874639
2016-07-14 05:00:00,0.0025487025999550994,-0.052260233988236315,-0.07650399710796019
2016-07-14 06:00:00,-0.00878703504484124,-0.05418226627010303,-0.07572850790130836
2016-07-14 07:00:00,0.005589136746770418,-0.060638816616645164,-0.08318941740143093
2016-07-14 08:00:00,-0.003820011397742351,-0.05170208410395216,-0.08082115716686045
2016-07-14 09:00:00,0.00263624058436962,-0.04512372728366765,-0.06307024647376169
2016-07-14 10:00:00,-0.004033124056862847,-0.04896263982804516,-0.07899145526953422
2016-07-14 11:00:00,-0.006242602785140994,-0.047903011240526094,-0.07616228548466397
2016-07-14 12:00:00,-0.0011135745263929353,-0.04867363369010269,-0.07068037933479054
2016-07-14 13:00:00,-0.00045109232799478427,-0.04320879406584344,-0.07737033702548335
2016-07-14 14:00:00,0.0017093545917903352,-0.048656215644129475,-0.07378104969918187
2016-07-14 15:00:00,0.017319641905326977,-0.05070194954478091,-0.06785082437309264
2016-07-14 16:00:00,0.010184624222275174,-0.04821772938038593,-0.07408396480896584
2016-07-14 17:00:00,0.0029640939892057183,-0.04843593146419278,-0.07305871431644317
2016-07-14 18:00:00,0.01333565035472506,-0.04798350994146239,-0.07924746107795388
2016-07-14 19:00:00,0.014166343735542153,-0.039068108187184314,-0.07590355454419273
2016-07-14 20:00:00,0.004415174825700197,-0.03894134498520929,-0.0768296436203868
2016-07-14 21:00:00,0.007198682501456277,-0.04561032743784077,-0.08234219169982648
2016-07-14 22:00:00,-0.004212491109790717,-0.05555797820859687,-0.07471831161471076
2016-07-14 23:00:00,-0.0021137370911313846,-0.04849473511362501,-0.08177457802256338
2016-07-15 00:00:00,-0.008679247114427913,-0.05881299064804091,-0.07769879094930499
2016-07-15 01:00:00,-0.0048060780570489126,-0.061627750183711805,-0.07912545883404776
2016-07-15 02:00:00,-0.008578589284302107,-0.05633740801552889,-0.07996156753952921
2016-07-15 03:00:00,-0.004107809361407089,-0.04292334910336759,-0.08647206795812457
2016-07-15 04:00:00,-0.013017055698824276,-0.0559244841634845,-0.07552840758059576
2016-07-15 05:00:00,-0.0052358458950209075,-0.05163005175478319,-0.07968578159278139
2016-07-15 06:00:00,0.001447590225170936,-0.053997360596561794,-0.08043054017216167
2016-07-15 07:00:00,-0.005537852098836504,-0.051350595741634475,-0.07233031094343745
2016-07-15 08:00:00,-0.007802784477058178,-0.05117785253822815,-0.09005779667152503
2016-07-15 09:00:00,-0.001234403436582987,-0.06202559895711024,-0.08022942623674367
2016-07-15 10:00:00,-0.0005031351222440916,-0.057731139730618164,-0.08227966149814703
2016-07-15 11:00:00,-0.008448513037554006,-0.06121061640542813,-0.06602861956351869
2016-07-15 12:00:00,-0.007063420751873162,-0.049161250773328447,-0.08173394121005573
2016-07-15 13:00:00,0.0018850307303939218,-0.049300197312546756,-0.08203064001937466
2016-07-15 14:00:00,0.008402671544450513,-0.05619048716618158,-0.07099007739146557
2016-07-15 15:00:00,0.0008575838267097513,-0.04333908549394028,-0.07288855483955947
2016-07-15 16:00:00,0.008826667549980849,-0.04430117998269412,-0.06895393840239739
2016-07-15 17:00:00,0.006506097835010216,-0.04925288096371061,-0.07464779744359207
2016-07-15 18:00:00,-0.0013848399630920216,-0.05494559814655986,-0.07607476982109707
2016-07-15 19:00:00,0.00605985716438906,-0.05220695795540142,-0.08077173079910283
2016-07-15 20:00:00,0.0038835219707644697,-0.050022971394836135,-0.06536796372147313
2016-07-15 21:00:00,0.0036821540674127906,-0.044656164578464885,-0.07327832791622779
2016-07-15 22:00:00,0.012615020190269277,-0.045978072618289234,-0.07578771728658051
2016-07-15 23:00:00,0.0047004736149245385,-0.05336512848177799,-0.08165011541348044
2016-07-16 00:00:00,-0.00448263940068705,-0.04818044676550903,-0.08176670358173965
2016-07-16 01:00:00,0.00113370411767999,-0.05249345596776034,-0.07987971716834652
2016-07-16 02:00:00,-0.0014850500845559056,-0.05314600621654941,-0.07311628581832252
2016-07-16 03:00:00,-0.002888837190969107,-0.055687201725986735,-0.08309450573482502
2016-07-16 04:00:00,-0.0001410965938045683,-0.052671408924122476,-0.07257262923316432
2016-07-16 05:00:00,-0.01105967510421213,-0.05316899766625971,-0.07880135293703372
2016-07-16 06:00:00,0.009125576988917361,-0.04975375269281179,-0.07292102000907019
2016-07-16 07:00:00,0.0021528534873158645,-0.05561323874557689,-0.07867740453952476
2016-07-16 08:00:00,0.006931678121589568,-0.04885305012770935,-0.08520375304155015
2016-07-16 09:00:00,0.005590077907879243,-0.04590613592060033,-0.07425409890826218
2016-07-16 10:00:00,0.0038605025677380667,-0.04537430466148806,-0.07011867447053144
2016-07-16 11:00:00,0.011083167321682685,-0.04471608319040965,-0.08044933120328057
2016-07-16 12:00:00,0.006681957531913252,-0.04893185153890689,-0.0797240767057078
2016-07-16 13:00:00,0.007153711964567044,-0.05197439623084721,-0.07784352701253805
2016-07-16 14:00:00,0.005992913215280948,-0.04719011189640565,-0.0748365965860146
2016-07-16 15:00:00,0.008704352636982549,-0.04493570249682188,-0.07994894440931
2016-07-16 16:00:00,0.00526773407080694,-0.061231930753217756,-0.07314456934573987
2016-07-16 17:00:00,-0.0006624589799091307,-0.035740622940254374,-0.0792600322352468
2016-07-16 18:00:00,0.0058823482348124845,-0.04945002423377176,-0.07569150581186945
2016-07-16 19:00:00,0.011059748088317889,-0.055482870643892346,-0.07792135293128966
2016-07-16 20:00:00,0.006119692187432912,-0.0363576073500933,-0.07819144355981256
2016-07-16 21:00:00,-0.0004211922383142719,-0.05209840670738197,-0.07378156499041844
2016-07-16 22:00:00,-0.00895748936444396,-0.044556692508657014,-0.07437058075424197
2016-07-16 23:00:00,0.005511283022658686,-0.05985401937479551,-0.07593001356648543
2016-07-17 00:00:00,0.004020188884530818,-0.050511365534498975,-0.08683279487165552
2016-07-17 01:00:00,-0.005250394310434392,-0.052074204103401356,-0.07552779002882715
2016-07-17 02:00:00,0.008157946199558896,-0.0476673467747758,-0.07492165589246302
2016-07-17 03:00:00,0.007456694320817192,-0.050963061711736146,-0.07646024509743254
2016-07-17 04:00:00,-0.011023910384013402,-0.059070215880809185,-0.07719955535213119
2016-07-17 05:00:00,0.004333036340819385,-0.06034325481496028,-0.06764485704178413
2016-07-17 06:00:00,-0.003449638009815348,-0.05864633938015751,-0.07862105876635006
2016-07-17 07:00:00,-0.013992734472986434,-0.047743723832849416,-0.08626845985955323
2016-07-17 08:00:00,-0.0022381542617287975,-0.05960962038957873,-0.08339867497890208
2016-07-17 09:00:00,0.0032162063017657783,-0.053978676789763314,-0.08150196596349579
2016-07-17 10:00:00,0.00787606398962093,-0.0510148848857348,-0.07401630668614456
2016-07-17 11:00:00,0.002145868155814412,-0.050773633348793035,-0.07658147201236887
2016-07-17 12:00:00,0.004587875917889894,-0.057066690816017895,-0.07841354941272904
2016-07-17 13:00:00,0.006150739362992486,-0.04041087711475988,-0.07626508561158396
2016-07-17 14:00:00,0.006858884067379112,-0.05524079886022004,-0.07358854691734196
2016-07-17 15:00:00,0.009316192431853443,-0.043794998647785466,-0.07502089783120114
2016-07-17 16:00:00,0.011087605061035788,-0.049892908311186535,-0.07419606176287263
2016-07-17 17:00:00,0.0033068770877602294,-0.042952054257198835,-0.074563727410213
2016-07-17 18:00:00,-0.0023734430267624562,-0.04264403151220442,-0.08005748021789283
2016-07-17 19:00:00,0.009989190248503865,-0.03676413937433198,-0.07398030700965519
2016-07-17 20:00:00,0.009784638508925081,-0.03395832587841907,-0.06892847184659234
2016-07-17 21:00:00,0.00649965115192197,-0.04339017350046881,-0.07822913957098088
2016-07-17 22:00:00,0.005831895423582534,-0.05119391315813471,-0.08169052660488196
2016-07-17 23:00:00,0.004463041662787992,-0.04784510589547253,-0.07225101961503844
2016-07-18 00:00:00,-0.0013073950950746038,-0.05325395915673781,-0.07246031395754038
2016-07-18 01:00:00,0.01181342385696782,-0.04815614597757245,-0.06923044148688429
2016-07-18 02:00:00,-0.0023053018002295866,-0.052754584507327396,-0.07310426472358833
2016-07-18 03:00:00,-0.013197092723993609,-0.04933590858598158,-0.06830676996288898
2016-07-18 04:00:00,-0.002933703692810208,-0.04619226475798799,-0.07791726819004607
2016-07-18 05:00:00,0.0017728684640099246,-0.057055304605196366,-0.07583282914111766
2016-07-18 06:00:00,0.0035469845595414995,-0.054088499081460295,-0.07968242379221946
2016-07-18 07:00:00,0.006739845875328276,-0.05030948259915291,-0.08670980384190852
2016-07-18 08:00:00,-0.0016904956362713275,-0.05558828833970009,-0.08266396121675601
2016-07-18 09:00:00,-0.0010091397829491422,-0.05192870185411125,-0.07726807576914729
2016-07-18 10:00:00,0.00032345618290330336,-0.04796629382355777,-0.07596428800703459
2016-07-18 11:00:00,-0.010338501026863067,-0.04895280620107134,-0.0768425224558934
2016-07-18 12:00:00,-0.0011117148661456966,-0.04297488299588481,-0.07959529087588868
2016-07-18 13:00:00,-0.00575885317053948,-0.05530321821298256,-0.07649772287281287
2016-07-18 14:00:00,0.004462951246396063,-0.0468905414944053,-0.07988728803467204
2016-07-18 15:00:00,0.010948287904139375,-0.05260500379678712,-0.07764213983843715
